Documento compras,Material,Texto breve,Fecha documento,Fecha Ingreso,Promedio de LT,Cantidad 
5300000760,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-02-03 00:00:00,2026-02-25 00:00:00,22.00,11
5300000760,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-02-03 00:00:00,2026-02-25 00:00:00,22.00,10
5300000760,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-02-03 00:00:00,2026-02-25 00:00:00,22.00,15
5300000760,109233004,"MOTO BDS MAGMA 150CC, GRIS",2026-02-03 00:00:00,2026-02-25 00:00:00,22.00,8
5300000761,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-02-03 00:00:00,2026-02-26 00:00:00,23.00,10
5300000761,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-02-03 00:00:00,2026-02-26 00:00:00,23.00,8
5300000761,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-02-03 00:00:00,2026-02-26 00:00:00,23.00,5
5300000761,109233002,"MOTO BDS MAGMA 150CC, NEGRO",2026-02-03 00:00:00,2026-02-26 00:00:00,23.00,5
5300000761,109638001,"MOTO BDS HAWK 250CC, AZUL",2026-02-03 00:00:00,2026-02-26 00:00:00,23.00,2
5300000761,109783001,"MOTO BDS RHINO 200CC, AZUL",2026-02-03 00:00:00,2026-02-26 00:00:00,23.00,2
5300000761,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-02-03 00:00:00,2026-02-26 00:00:00,23.00,12
5300000762,108675001,"MOTO CARABELA DIRT 3 250CC, ROJO",2026-02-03 00:00:00,2026-02-06 00:00:00,3.00,6
5300000762,108812001,"MOTO CARABELA ROUTE R SONORA 20, NARANJA",2026-02-03 00:00:00,2026-02-06 00:00:00,3.00,5
5300000762,109591001,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",2026-02-03 00:00:00,2026-02-06 00:00:00,3.00,4
5300000762,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-02-03 00:00:00,2026-02-06 00:00:00,3.00,20
5300000763,108663001,"MOTO CARABELA BAT 150CC, BLANCO",2026-02-03 00:00:00,2026-02-19 00:00:00,16.00,3
5300000763,108668001,"MOTO CARABELA HUNTER 110CC, BLANCO",2026-02-03 00:00:00,2026-02-19 00:00:00,16.00,3
5300000763,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-02-03 00:00:00,2026-02-19 00:00:00,16.00,5
5300000763,108675001,"MOTO CARABELA DIRT 3 250CC, ROJO",2026-02-03 00:00:00,2026-02-19 00:00:00,16.00,8
5300000763,108808001,"MOTO CARABELA R250Z, ROJO",2026-02-03 00:00:00,2026-02-19 00:00:00,16.00,3
5300000763,108812001,"MOTO CARABELA ROUTE R SONORA 20, NARANJA",2026-02-03 00:00:00,2026-02-19 00:00:00,16.00,6
5300000763,109591001,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",2026-02-03 00:00:00,2026-02-19 00:00:00,16.00,2
5300000763,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-02-03 00:00:00,2026-02-19 00:00:00,16.00,15
5300000764,108663001,"MOTO CARABELA BAT 150CC, BLANCO",2026-02-03 00:00:00,2026-02-14 00:00:00,11.00,4
5300000764,108668001,"MOTO CARABELA HUNTER 110CC, BLANCO",2026-02-03 00:00:00,2026-02-14 00:00:00,11.00,2
5300000764,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-02-03 00:00:00,2026-02-14 00:00:00,11.00,3
5300000764,108675001,"MOTO CARABELA DIRT 3 250CC, ROJO",2026-02-03 00:00:00,2026-02-14 00:00:00,11.00,10
5300000764,108808001,"MOTO CARABELA R250Z, ROJO",2026-02-03 00:00:00,2026-02-14 00:00:00,11.00,3
5300000764,108812001,"MOTO CARABELA ROUTE R SONORA 20, NARANJA",2026-02-03 00:00:00,2026-02-14 00:00:00,11.00,4
5300000764,109591001,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",2026-02-03 00:00:00,2026-02-14 00:00:00,11.00,1
5300000764,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-02-03 00:00:00,2026-02-14 00:00:00,11.00,18
5300000765,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-02-03 00:00:00,2026-02-09 00:00:00,6.00,6
5300000765,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-02-03 00:00:00,2026-02-09 00:00:00,6.00,10
5300000765,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-02-03 00:00:00,2026-02-09 00:00:00,6.00,11
5300000765,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-02-03 00:00:00,2026-02-09 00:00:00,6.00,11
5300000765,109588001,"MOTO VELOCI XEVERUS EVO PRO 330CC, ROJO",2026-02-03 00:00:00,2026-02-09 00:00:00,6.00,5
5300000765,109588002,"MOTO VELOCI XEVERUS EVO PRO 330CC, GRIS",2026-02-03 00:00:00,2026-02-09 00:00:00,6.00,3
5300000766,108635002,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",2026-02-03 00:00:00,2026-02-11 00:00:00,8.00,21
5300000766,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-02-03 00:00:00,2026-02-11 00:00:00,8.00,12
5300000766,109583001,"MOTO VELOCI DEUS EVO SPORT 150CC, GRIS",2026-02-03 00:00:00,2026-02-11 00:00:00,8.00,10
5300000766,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-02-03 00:00:00,2026-02-11 00:00:00,8.00,5
5300000766,109588002,"MOTO VELOCI XEVERUS EVO PRO 330CC, GRIS",2026-02-03 00:00:00,2026-02-11 00:00:00,8.00,8
5300000767,108635002,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,10
5300000767,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,11
5300000767,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,7
5300000767,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,11
5300000767,109588001,"MOTO VELOCI XEVERUS EVO PRO 330CC, ROJO",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,10
5300000768,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,11
5300000768,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,11
5300000768,109583001,"MOTO VELOCI DEUS EVO SPORT 150CC, GRIS",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,5
5300000768,109584001,"MOTO VELOCI RUBAK EVO TRAIL 220CC, VERDE",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,10
5300000768,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,6
5300000768,109588002,"MOTO VELOCI XEVERUS EVO PRO 330CC, GRIS",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,7
5300000769,108635002,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",2026-02-04 00:00:00,2026-02-17 00:00:00,13.00,12
5300000769,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-02-04 00:00:00,2026-02-17 00:00:00,13.00,12
5300000769,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-02-04 00:00:00,2026-02-17 00:00:00,13.00,12
5300000769,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-02-04 00:00:00,2026-02-17 00:00:00,13.00,7
5300000769,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-02-04 00:00:00,2026-02-17 00:00:00,13.00,7
5300000770,108663001,"MOTO CARABELA BAT 150CC, BLANCO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,8
5300000770,108668001,"MOTO CARABELA HUNTER 110CC, BLANCO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,10
5300000770,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,2
5300000770,108674001,"MOTO ISLO MUTANT 250CC, ROJO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,2
5300000770,108675001,"MOTO CARABELA DIRT 3 250CC, ROJO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,7
5300000770,108808001,"MOTO CARABELA R250Z, ROJO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,3
5300000770,108812001,"MOTO CARABELA ROUTE R SONORA 20, NARANJA",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,10
5300000770,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,3
5300000771,108663001,"MOTO CARABELA BAT 150CC, BLANCO",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,6
5300000771,108668001,"MOTO CARABELA HUNTER 110CC, BLANCO",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,8
5300000771,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,4
5300000771,108674001,"MOTO ISLO MUTANT 250CC, ROJO",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,11
5300000771,108675001,"MOTO CARABELA DIRT 3 250CC, ROJO",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,3
5300000771,108808001,"MOTO CARABELA R250Z, ROJO",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,3
5300000771,108812001,"MOTO CARABELA ROUTE R SONORA 20, NARANJA",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,10
5300000772,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,5
5300000772,108726001,"MOTO BDS STARK 250CC, ROJO",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,3
5300000772,108726002,"MOTO BDS STARK 250CC, GRIS",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,2
5300000772,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,4
5300000772,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,2
5300000772,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,6
5300000773,108726002,"MOTO BDS STARK 250CC, GRIS",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,4
5300000773,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,4
5300000773,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,3
5300000773,109569002,"MOTO BDS SB 180CC, NEGRO",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,4
5300000773,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-02-04 00:00:00,2026-02-11 00:00:00,7.00,7
5300000774,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,6
5300000774,108726002,"MOTO BDS STARK 250CC, GRIS",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,1
5300000774,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,21
5300000774,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,16
5300000775,108720001,"MOTO BDS SB 150CC, BLANCO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,3
5300000775,108726002,"MOTO BDS STARK 250CC, GRIS",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,1
5300000775,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,9
5300000775,109233001,"MOTO BDS MAGMA 150CC, ROJO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,5
5300000775,109233002,"MOTO BDS MAGMA 150CC, NEGRO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,5
5300000775,109234002,"MOTO BDS STARK 300CC, AZUL",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,6
5300000775,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,15
5300000776,108634001,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",2026-02-04 00:00:00,2026-02-17 00:00:00,13.00,8
5300000776,108637001,"MOTO VELOCI SYRIUS RS SPORT 20, AMARILLO",2026-02-04 00:00:00,2026-02-17 00:00:00,13.00,5
5300000776,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-02-04 00:00:00,2026-02-17 00:00:00,13.00,5
5300000776,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-02-04 00:00:00,2026-02-17 00:00:00,13.00,2
5300000776,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-02-04 00:00:00,2026-02-17 00:00:00,13.00,5
5300000777,108634001,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",2026-02-04 00:00:00,2026-02-24 00:00:00,20.00,13
5300000777,108635001,"MOTO VELOCI DYNAMIK PRO 200CC, GRIS",2026-02-04 00:00:00,2026-02-24 00:00:00,20.00,5
5300000777,108639001,"MOTO VELOCI REVENGE DYNAMIK  220CC, GRIS",2026-02-04 00:00:00,2026-02-24 00:00:00,20.00,15
5300000777,108957002,"MOTOCARRO VELOCI COVALT 300CC, BLANCO",2026-02-04 00:00:00,2026-02-24 00:00:00,20.00,1
5300000777,109586001,"MOTO VELOCI BREAKSTORM SPORT 330CC, GRIS",2026-02-04 00:00:00,2026-02-24 00:00:00,20.00,9
5300000778,108726001,"MOTO BDS STARK 250CC, ROJO",2026-02-04 00:00:00,2026-02-14 00:00:00,10.00,13
5300000778,108726002,"MOTO BDS STARK 250CC, GRIS",2026-02-04 00:00:00,2026-02-14 00:00:00,10.00,2
5300000778,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-02-04 00:00:00,2026-02-14 00:00:00,10.00,20
5300000778,109233001,"MOTO BDS MAGMA 150CC, ROJO",2026-02-04 00:00:00,2026-02-14 00:00:00,10.00,4
5300000778,109234002,"MOTO BDS STARK 300CC, AZUL",2026-02-04 00:00:00,2026-02-14 00:00:00,10.00,5
5300000779,108634001,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",2026-02-04 00:00:00,2026-02-16 00:00:00,12.00,20
5300000779,108637001,"MOTO VELOCI SYRIUS RS SPORT 20, AMARILLO",2026-02-04 00:00:00,2026-02-16 00:00:00,12.00,8
5300000779,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-02-04 00:00:00,2026-02-16 00:00:00,12.00,10
5300000779,109586001,"MOTO VELOCI BREAKSTORM SPORT 330CC, GRIS",2026-02-04 00:00:00,2026-02-16 00:00:00,12.00,8
5300000779,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-02-04 00:00:00,2026-02-16 00:00:00,12.00,8
5300000780,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,3
5300000780,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,11
5300000780,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,4
5300000780,109234002,"MOTO BDS STARK 300CC, AZUL",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,6
5300000780,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-02-04 00:00:00,2026-02-20 00:00:00,16.00,20
5300000781,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-02-04 00:00:00,2026-02-15 00:00:00,11.00,10
5300000781,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-02-04 00:00:00,2026-02-15 00:00:00,11.00,5
5300000781,109233003,"MOTO BDS MAGMA 150CC, AZUL",2026-02-04 00:00:00,2026-02-15 00:00:00,11.00,5
5300000781,109234002,"MOTO BDS STARK 300CC, AZUL",2026-02-04 00:00:00,2026-02-15 00:00:00,11.00,5
5300000781,109638001,"MOTO BDS HAWK 250CC, AZUL",2026-02-04 00:00:00,2026-02-15 00:00:00,11.00,6
5300000781,109783001,"MOTO BDS RHINO 200CC, AZUL",2026-02-04 00:00:00,2026-02-15 00:00:00,11.00,2
5300000781,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-02-04 00:00:00,2026-02-15 00:00:00,11.00,10
5300000782,108726001,"MOTO BDS STARK 250CC, ROJO",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,5
5300000782,108726002,"MOTO BDS STARK 250CC, GRIS",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,4
5300000782,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,5
5300000782,109031001,"MOTO BDS HAWK GT 250CC, AZUL",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,1
5300000782,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,5
5300000782,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,4
5300000782,109233002,"MOTO BDS MAGMA 150CC, NEGRO",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,2
5300000782,109234002,"MOTO BDS STARK 300CC, AZUL",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,3
5300000782,109569001,"MOTO BDS SB 180CC, BLANCO",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,5
5300000782,109638001,"MOTO BDS HAWK 250CC, AZUL",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,3
5300000782,109783001,"MOTO BDS RHINO 200CC, AZUL",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,1
5300000782,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-02-04 00:00:00,2026-02-12 00:00:00,8.00,5
5300000783,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,5
5300000783,108726001,"MOTO BDS STARK 250CC, ROJO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,6
5300000783,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,5
5300000783,109031001,"MOTO BDS HAWK GT 250CC, AZUL",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,1
5300000783,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,5
5300000783,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,4
5300000783,109234001,"MOTO BDS STARK 300CC, ROJO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,2
5300000783,109569001,"MOTO BDS SB 180CC, BLANCO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,5
5300000783,109638001,"MOTO BDS HAWK 250CC, AZUL",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,5
5300000783,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-02-04 00:00:00,2026-02-18 00:00:00,14.00,6
5300000784,108721001,"MOTO BDS SAETA 150CC, AZUL",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,4
5300000784,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,7
5300000784,109031001,"MOTO BDS HAWK GT 250CC, AZUL",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,1
5300000784,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,5
5300000784,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,6
5300000784,109234002,"MOTO BDS STARK 300CC, AZUL",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,5
5300000784,109569001,"MOTO BDS SB 180CC, BLANCO",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,5
5300000784,109638001,"MOTO BDS HAWK 250CC, AZUL",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,2
5300000784,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-02-04 00:00:00,2026-02-25 00:00:00,21.00,9
5300000785,108726002,"MOTO BDS STARK 250CC, GRIS",2026-02-04 00:00:00,2026-02-23 00:00:00,19.00,8
5300000785,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-02-04 00:00:00,2026-02-23 00:00:00,19.00,13
5300000785,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-02-04 00:00:00,2026-02-23 00:00:00,19.00,11
5300000785,109234002,"MOTO BDS STARK 300CC, AZUL",2026-02-04 00:00:00,2026-02-23 00:00:00,19.00,2
5300000785,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-02-04 00:00:00,2026-02-23 00:00:00,19.00,11
5300000786,108813001,"MOTO BDS HAWK 200CC, NEGRO",2026-02-04 00:00:00,2026-02-16 00:00:00,12.00,8
5300000786,109040001,"MOTO BDS CASTORO 180CC, AZUL",2026-02-04 00:00:00,2026-02-16 00:00:00,12.00,24
5300000786,109040003,"MOTO BDS CASTORO 180CC, AMARILLO",2026-02-04 00:00:00,2026-02-16 00:00:00,12.00,2
5300000786,109783001,"MOTO BDS RHINO 200CC, AZUL",2026-02-04 00:00:00,2026-02-16 00:00:00,12.00,1
5300000786,109870001,"MOTO BDS THUNDER 190CC, NEGRO",2026-02-04 00:00:00,2026-02-16 00:00:00,12.00,9
5300000787,108635002,"MOTO VELOCI DYNAMIK PRO 200CC, NEGRO",2026-02-06 00:00:00,2026-02-16 00:00:00,10.00,3
5300000787,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-02-06 00:00:00,2026-02-16 00:00:00,10.00,4
5300000787,108957002,"MOTOCARRO VELOCI COVALT 300CC, BLANCO",2026-02-06 00:00:00,2026-02-16 00:00:00,10.00,1
5300000787,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-02-06 00:00:00,2026-02-16 00:00:00,10.00,8
5300000787,109586001,"MOTO VELOCI BREAKSTORM SPORT 330CC, GRIS",2026-02-06 00:00:00,2026-02-16 00:00:00,10.00,8
5300000787,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-02-06 00:00:00,2026-02-16 00:00:00,10.00,8
5300000787,109588001,"MOTO VELOCI XEVERUS EVO PRO 330CC, ROJO",2026-02-06 00:00:00,2026-02-16 00:00:00,10.00,6
5300000788,108634001,"MOTO VELOCI BOXTER RT3 200CC, NEGRO",2026-02-06 00:00:00,2026-02-19 00:00:00,13.00,8
5300000788,108635001,"MOTO VELOCI DYNAMIK PRO 200CC, GRIS",2026-02-06 00:00:00,2026-02-19 00:00:00,13.00,4
5300000788,108638001,"MOTO VELOCI RAZZER GTR 220CC, ROJO",2026-02-06 00:00:00,2026-02-19 00:00:00,13.00,4
5300000788,108957002,"MOTOCARRO VELOCI COVALT 300CC, BLANCO",2026-02-06 00:00:00,2026-02-19 00:00:00,13.00,1
5300000788,109585001,"MOTO VELOCI SNAKE GT TRAIL 250CC, GRIS",2026-02-06 00:00:00,2026-02-19 00:00:00,13.00,10
5300000788,109586001,"MOTO VELOCI BREAKSTORM SPORT 330CC, GRIS",2026-02-06 00:00:00,2026-02-19 00:00:00,13.00,5
5300000788,109587001,"MOTO VELOCI RAZZER HYPER SPORT 330, ROJO",2026-02-06 00:00:00,2026-02-19 00:00:00,13.00,5
5300000788,109588001,"MOTO VELOCI XEVERUS EVO PRO 330CC, ROJO",2026-02-06 00:00:00,2026-02-19 00:00:00,13.00,4
5300000789,108663001,"MOTO CARABELA BAT 150CC, BLANCO",2026-02-10 00:00:00,2026-02-20 00:00:00,10.00,3
5300000789,108668001,"MOTO CARABELA HUNTER 110CC, BLANCO",2026-02-10 00:00:00,2026-02-20 00:00:00,10.00,4
5300000789,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-02-10 00:00:00,2026-02-20 00:00:00,10.00,12
5300000789,108675001,"MOTO CARABELA DIRT 3 250CC, ROJO",2026-02-10 00:00:00,2026-02-20 00:00:00,10.00,5
5300000789,108808001,"MOTO CARABELA R250Z, ROJO",2026-02-10 00:00:00,2026-02-20 00:00:00,10.00,2
5300000789,108812001,"MOTO CARABELA ROUTE R SONORA 20, NARANJA",2026-02-10 00:00:00,2026-02-20 00:00:00,10.00,2
5300000789,109571001,"MOTO CARABELA KRONOS 200CC, TITANIO",2026-02-10 00:00:00,2026-02-20 00:00:00,10.00,6
5300000789,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-02-10 00:00:00,2026-02-20 00:00:00,10.00,10
5300000790,108663001,"MOTO CARABELA BAT 150CC, BLANCO",2026-02-10 00:00:00,2026-02-18 00:00:00,8.00,3
5300000790,108668001,"MOTO CARABELA HUNTER 110CC, BLANCO",2026-02-10 00:00:00,2026-02-18 00:00:00,8.00,3
5300000790,108669001,"MOTO CARABELA HUNTER 125CC, ROJO",2026-02-10 00:00:00,2026-02-18 00:00:00,8.00,8
5300000790,108674001,"MOTO ISLO MUTANT 250CC, ROJO",2026-02-10 00:00:00,2026-02-18 00:00:00,8.00,10
5300000790,108675001,"MOTO CARABELA DIRT 3 250CC, ROJO",2026-02-10 00:00:00,2026-02-18 00:00:00,8.00,6
5300000790,108808001,"MOTO CARABELA R250Z, ROJO",2026-02-10 00:00:00,2026-02-18 00:00:00,8.00,3
5300000790,108812001,"MOTO CARABELA ROUTE R SONORA 20, NARANJA",2026-02-10 00:00:00,2026-02-18 00:00:00,8.00,4
5300000790,109591001,"MOTO CARABELA DAKOTA ADV 320CC, AMARILLO",2026-02-10 00:00:00,2026-02-18 00:00:00,8.00,2
5300000790,109764001,"MOTO CARABELA INDY 250CC, NEGRO",2026-02-10 00:00:00,2026-02-18 00:00:00,8.00,6
5300000791,108652001,"MOTO DINAMO ADVENTURE ELITE 150CC, ROJO",2026-02-10 00:00:00,2026-02-12 00:00:00,3.67,3
5300000791,108652002,"MOTO DINAMO ADVENTURE ELITE 150C, BLANCO",2026-02-10 00:00:00,2026-02-11 00:00:00,4.20,5
5300000791,108655002,"MOTO DINAMO CUSTOM 150CC, AZUL",2026-02-10 00:00:00,2026-02-10 00:00:00,0.00,1
5300000791,108655003,"MOTO DINAMO CUSTOM 150CC, NEGRO",2026-02-10 00:00:00,2026-02-13 00:00:00,3.00,1
5300000791,108690001,"MOTO DINAMO SCORPIO 200CC, ROJO",2026-02-10 00:00:00,2026-02-16 00:00:00,6.00,1
5300000791,108690002,"MOTO DINAMO SCORPIO 200CC, BLANCO",2026-02-10 00:00:00,2026-02-12 00:00:00,4.00,2
5300000791,108690003,"MOTO DINAMO SCORPIO 200CC, NEGRO",2026-02-10 00:00:00,2026-02-11 00:00:00,2.50,4
5300000791,108691003,"MOTO DINAMO U5 150CC, GRIS",2026-02-10 00:00:00,2026-02-12 00:00:00,4.00,2
